id,titulo,fuente,cb,score,fec_creacion
7410,"Luis Buezo, responsable de inteligencia artificial en HPE: “Creemos en una IA potente, confiable y, sobre todo, abierta y accesible”",EL PAÍS,NO,0.9999531507492064,2024-04-23 07:52:40.462279
7411,El gasto militar mundial marca un nuevo máximo con el salto más pronunciado en 15 años,EL PAÍS,NO,0.9999691247940063,2024-04-23 07:52:40.462279
7412,El Parlamento británico cede ante Sunak y da luz verde a la deportación de inmigrantes a Ruanda,EL PAÍS,NO,0.9999706745147704,2024-04-23 07:52:40.462279
7413,Vídeo | Cuestionario acelerado a Aitana y Fernando Guallar: “Hay pisos que deberían ser declarados indecentes”,EL PAÍS,SI,0.998110055923462,2024-04-23 07:52:40.462279
9343,Una española que vive en Corea del Sur asegura que tienen costumbres como las nuestras: «Siento que las noc...,ABC.es,SI,0.9886808395385742,2024-04-24 06:44:26.225174
7415,"El drama de la vivienda en Valencia: “He tirado la toalla, vivo en casa de mi madre”",EL PAÍS,NO,0.9750757813453674,2024-04-23 07:52:40.462279
7416,El mundo del teatro denuncia los abusos sexuales en la entrega de los premios Talía,EL PAÍS,NO,0.9997504353523254,2024-04-23 07:52:40.462279
9344,"Marta Riesco, sobre su ruptura con Antonio David y su despido de Telecinco: «Me arrepiento de todo. Me qued...",ABC.es,NO,0.9828168153762816,2024-04-24 06:44:26.225174
7418,Suri Cruise cumple 18 años: llega a la mayoría de edad y será libre para hablar de sus padres,EL PAÍS,SI,0.9989111423492432,2024-04-23 07:52:40.462279
7419,"‘Los maestros cantores de Núremberg’, una comedia incómoda de Wagner",EL PAÍS,SI,0.9980804920196532,2024-04-23 07:52:40.462279
9345,Boticaria García lanza una aviso a los que comen frutos secos: muchos lo desconocen,ABC.es,NO,0.99456125497818,2024-04-24 06:44:26.225174
7421,Un grupo de turistas saca a unos oseznos de los árboles para hacerse fotos con ellos,La Vanguardia,SI,0.9942401647567748,2024-04-23 07:52:40.462279
7422,"“Esta obra asombra al mundo, es más grande que todos nosotros”",La Vanguardia,NO,0.687582790851593,2024-04-23 07:52:40.462279
7423,Diferencia de edad: ¿Cómo se sostiene el amor cuando nos separan muchos años?,La Vanguardia,SI,0.999958038330078,2024-04-23 07:52:40.462279
9346,Diez muertos por la colisión de dos helicópteros militares durante la preparación de un desfile en Malasia,ABC.es,NO,0.9999687671661376,2024-04-24 06:44:26.225174
7425,Nadie hablará de la amnistía la próxima vez,La Vanguardia,SI,0.999887228012085,2024-04-23 07:52:40.462279
7426,"La pastelería Larrosa, de Flix, prepara la mejor tarta de queso de Catalunya",La Vanguardia,NO,0.99991774559021,2024-04-23 07:52:40.462279
7427,¿Cuándo comienza la vejez? Los adultos de hoy la sitúan más tarde que generaciones anteriores,La Vanguardia,SI,0.559980034828186,2024-04-23 07:52:40.462279
7428,La Aemet prevé una semana de tiempo invernal en España: lluvias y bajón de las temperaturas,La Vanguardia,NO,0.9999574422836304,2024-04-23 07:52:40.462279
7429,Nadie hablará de ETA la próxima vez,La Vanguardia,SI,0.9999274015426636,2024-04-23 07:52:40.462279
9347,Descubren en los papiros de Herculano el lugar exacto de la tumba de Platón,ABC.es,NO,0.9999206066131592,2024-04-24 06:44:26.225174
7431,"Paraguas, chubasqueros y más: todo lo que necesitas para los días de lluvia que se avecinan",La Vanguardia,SI,0.9999010562896729,2024-04-23 07:52:40.462279
7432,La industria española de las ‘influencers’ generadas por IA ya es una realidad,La Vanguardia,NO,0.9912165403366088,2024-04-23 07:52:40.462279
9348,Ya han votado casi 52.000 sevillanos en la consulta sobre el formato de la Feria de Abril,ABC.es,NO,0.9989320635795592,2024-04-24 06:44:26.225174
7434,El Gobierno pacta con Canarias el reparto obligatorio de menores migrantes a otras comunidades,La Vanguardia,NO,0.9999655485153198,2024-04-23 07:52:40.462279
7435,"La tiktoker Eva Evans, creadora de la popular serie web 'Club Rat', muere a los 29 años",La Vanguardia,NO,0.9998310804367064,2024-04-23 07:52:40.462279
7436,La pesadilla del hermano de Kate Middleton con su vecino: amenazas 'brutales' a su familia por el ruido de su granja,La Vanguardia,SI,0.999964952468872,2024-04-23 07:52:40.462279
7438,Victoria Beckham diseña para Mango su “armario perfecto”,La Vanguardia,SI,0.9997345805168152,2024-04-23 07:52:40.462279
7439,Los riesgos detrás de la euforia en los mercados,La Vanguardia,NO,0.9999533891677856,2024-04-23 07:52:40.462279
7441,Mario Alonso Puig revela cómo sincronizar los hemisferios cerebrales para lograr mayor calma: 'Nuestra mente es como un océano revuelto',La Vanguardia,NO,0.996302843093872,2024-04-23 07:52:40.462279
7442,Los puertos de Sitges dragan arena al mar pese a la pérdida de playas,La Vanguardia,NO,0.9999713897705078,2024-04-23 07:52:40.462279
7443,Christina Hendricks se casa con George Bianchini en el refugio secreto de Napoleón Bonaparte,La Vanguardia,SI,0.9951607584953308,2024-04-23 07:52:40.462279
7444,Renta 2023-2024: ¿vale la pena que te haga la declaración un gestor o asesor?,La Vanguardia,NO,0.9896446466445924,2024-04-23 07:52:40.462279
7445,El coche eléctrico tendrá un coste equivalente al de combustión en siete años,La Vanguardia,NO,0.9999620914459229,2024-04-23 07:52:40.462279
9351,Muere de un infarto mientras auxiliaba a otro hombre que había sufrido un paro cardíaco,ABC.es,NO,0.9999539852142334,2024-04-24 06:44:26.225174
9353,"Una interpretación literal de la Biblia, el motivo por el que los Testigos de Jehová no permiten transfusio...",ABC.es,SI,0.9069316387176514,2024-04-24 06:44:26.225174
7449,Así ha sido la 'salvaje' cita que Irene Urdangarin ha tenido con Juan Urquijo,La Vanguardia,SI,0.9999594688415528,2024-04-23 07:52:40.462279
7450,"La insólita respuesta de un soltero de 'First Dates' tras ser rechazado por su cita: ''Si no le gusto, mañana salgo y me lío con otra''",La Vanguardia,SI,0.9999737739562988,2024-04-23 07:52:40.462279
7451,Ofensiva por los medios italianos,La Vanguardia,NO,0.9999724626541138,2024-04-23 07:52:40.462279
7452,¿Qué libros leía Miguel de Cervantes (y cuáles odiaba)?,La Vanguardia,SI,0.9999715089797974,2024-04-23 07:52:40.462279
9354,El gran fracaso del invento que prometía revolucionar las rotondas,EL MOTOR,SI,0.9998748302459716,2024-04-24 06:44:26.225174
7454,Este es el sofisticado dron con el que la NASA explorará Titán,La Vanguardia,SI,0.9998539686203004,2024-04-23 07:52:40.462279
7455,"Así se hizo la foto de la fiesta de 'La Vanguardia': catorce autores, ascensor arriba, ascensor abajo",La Vanguardia,SI,0.9997864365577698,2024-04-23 07:52:40.462279
7456,Tres kits fáciles de montar para convertir tu coche en un camper,La Vanguardia,SI,0.9999674558639526,2024-04-23 07:52:40.462279
7457,El fiscal intenta convencer al jurado de que Trump sobornó a Daniels para 'adulterar' las elecciones,La Vanguardia,NO,0.9985356330871582,2024-04-23 07:52:40.462279
7459,La Guardia Civil desmantela en Catalunya una facción de los Latin Kings,La Vanguardia,NO,0.9999353885650636,2024-04-23 07:52:40.462279
7460,Google Maps usará la inteligencia artificial para localizar los cargadores de coches eléctricos más recónditos,La Vanguardia,SI,0.99860280752182,2024-04-23 07:52:40.462279
7461,Sofía Cristo no quiere saber nada de su hermano Ángel ni de su participación en 'Supervivientes 2024: 'Me da igual',La Vanguardia,SI,0.9993546605110168,2024-04-23 07:52:40.462279
9355,"Sarah Blagden, oncóloga: “Deberíamos llegar a tener una vacuna que te pongas a los 40 años y te proteja del cáncer”",EL PAÍS,SI,0.9965664148330688,2024-04-24 06:44:26.225174
7463,Las increíbles fotos de Violeta Mangriñán y Fabbio Colloricchio disfrutando de un safari en Sudáfrica: ''Ojalá yo'',La Vanguardia,SI,0.9999760389328004,2024-04-23 07:52:40.462279
7465,Las inversiones de La Caixa: el poder económico y político de las finanzas,La Vanguardia,NO,0.9999628067016602,2024-04-23 07:52:40.462279
7466,Cuatro desaparecidos en el cuarto choque de barcos contra puentes en tres meses,La Voz de Galicia,NO,0.99997079372406,2024-04-23 07:52:40.462279
7467,El PSE reclama más protagonismo en el futuro Gobierno que liderará el PNV,La Voz de Galicia,NO,0.7718819975852966,2024-04-23 07:52:40.462279
7468,"Cristina Vázquez, premio Ada Byron: «A imaxe do informático friki pechado nun garaxe non é real, porque se queres construir un bo producto tes que falar ca xente»",La Voz de Galicia,NO,0.999944806098938,2024-04-23 07:52:40.462279
7469,"Los 20 libros que hay que leerles a todos los bebés: «Sí que se enteran, hasta los 3 años son esponjas absolutas»",La Voz de Galicia,SI,0.9999668598175048,2024-04-23 07:52:40.462279
7470,Cuando Tom Jones rugió en Nova Olimpia,La Voz de Galicia,SI,0.9934440851211548,2024-04-23 07:52:40.462279
7471,Jácome cargó al Concello de Ourense una comida con empresarios para preparar el contrato de la basura,La Voz de Galicia,SI,0.673095166683197,2024-04-23 07:52:40.462279
7472,El Celta disfruta del mayor margen con el descenso del curso,La Voz de Galicia,NO,0.999955415725708,2024-04-23 07:52:40.462279
7473,Nada cambia a pesar de los cambios,La Voz de Galicia,NO,0.999863624572754,2024-04-23 07:52:40.462279
7474,¿Cultivar café en Galicia? La «locura xenial» del IES de Foz que implica a un centro de educación especial compostelano y otro canario,La Voz de Galicia,NO,0.9949725866317748,2024-04-23 07:52:40.462279
7475,Galicia fomenta la madera como alternativa al hormigón para ayudar a la descarbonización,La Voz de Galicia,NO,0.9999699592590332,2024-04-23 07:52:40.462279
7476,Más de 40 movimientos en la primera reestructuración de la Xunta del nuevo Gobierno de Rueda,La Voz de Galicia,NO,0.9998817443847656,2024-04-23 07:52:40.462279
7477,"A juicio por tirar ropa de su ex en Cedeira y subirlo a las redes: «No veo tan caro el impuesto de la basura!! Ja, ja, hacen un gran trabajo'»",La Voz de Galicia,SI,0.9992715716362,2024-04-23 07:52:40.462279
7478,Biblioteca aberta para o Día do Libro,La Voz de Galicia,NO,0.9999436140060424,2024-04-23 07:52:40.462279
7479,El poema sanador de Lúa Mosquetera con el que Adolfo Domínguez conmemora el Día de la Madre,La Voz de Galicia,SI,0.9964930415153505,2024-04-23 07:52:40.462279
7480,La narcobroma que malgastó varios miles de euros en Cambados,La Voz de Galicia,NO,0.9999502897262572,2024-04-23 07:52:40.462279
7481,Cenas a ciegas en los lugares más insólitos de Galicia,La Voz de Galicia,SI,0.999929428100586,2024-04-23 07:52:40.462279
7482,Vende las participaciones a su socio de empresa en Ferrol y termina denunciado por falsedad documental ante la DGT,La Voz de Galicia,NO,0.999964475631714,2024-04-23 07:52:40.462279
7483,El juzgado anula un préstamo concedido a una sarriana que tenía que pagar un interés anual del cuatro mil por ciento,La Voz de Galicia,NO,0.999964475631714,2024-04-23 07:52:40.462279
7484,Rechazan que la «exposición alta» a productos químicos de un obrero del naval durante 36 años sea la causa de su sardoicosis pulmonar,La Voz de Galicia,NO,0.9998798370361328,2024-04-23 07:52:40.462279
7485,La sociedad vasca debe reflexionar,La Voz de Galicia,NO,0.9999387264251708,2024-04-23 07:52:40.462279
7486,"Marta Martínez Novoa, psicóloga: «Tienes que permitirte equivocarte y quedar mal alguna vez»",La Voz de Galicia,NO,0.9996565580368042,2024-04-23 07:52:40.462279
7487,El excapitán Castro Carneiro: «La revolución de los claveles fue tan simple que pensé que no era verdad»,La Voz de Galicia,NO,0.9998179078102112,2024-04-23 07:52:40.462279
7488,"Granjas, fábrica, talleres y aserraderos podrán optar al nuevo premio paisajístico de la Juana de Vega",La Voz de Galicia,NO,0.9999719858169556,2024-04-23 07:52:40.462279
7489,La acera de Larañiño se levanta por tercera vez desde que fue construida en el 2019,La Voz de Galicia,NO,0.9999624490737916,2024-04-23 07:52:40.462279
7490,La salvaje aventura del gallego que ha recorrido África a pie en 800 días,La Voz de Galicia,NO,0.6894611716270447,2024-04-23 07:52:40.462279
7491,La caída del primer militar por el ataque de Hamás estrecha el cerco sobre Netanyahu,La Voz de Galicia,NO,0.9999650716781616,2024-04-23 07:52:40.462279
7492,"«El consentimiento», el «yo acuso» a un pedófilo ilustre",La Voz de Galicia,SI,0.9984034895896912,2024-04-23 07:52:40.462279
7493,"PNV, Bildu y PSOE: todos contentos",La Voz de Galicia,NO,0.9129762053489684,2024-04-23 07:52:40.462279
7494,Una masa de aire ártica provocará un descenso de las temperaturas en Galicia,La Voz de Galicia,NO,0.9999147653579712,2024-04-23 07:52:40.462279
7495,Unhas eleccións vascas moi vascas,La Voz de Galicia,SI,0.9999562501907348,2024-04-23 07:52:40.462279
7496,"Ferrán Adrià: «En cinco años, Galicia despuntará en el mundo de la alta cocina»",La Voz de Galicia,NO,0.999954104423523,2024-04-23 07:52:40.462279
7497,Adquieren la mansión del millón de euros en Ribadeo para un negocio hotelero,La Voz de Galicia,NO,0.999966025352478,2024-04-23 07:52:40.462279
7498,Solo dos especialidades logran el objetivo del Sergas de reducir la espera a tiempos prepandemia,La Voz de Galicia,NO,0.999924898147583,2024-04-23 07:52:40.462279
7499,España desaprovecha los datos que genera sobre el cáncer para diseñar terapias personalizadas,La Voz de Galicia,NO,0.9999316930770874,2024-04-23 07:52:40.462279
7500,Milei saca pecho por su gestión de la economía en Argentina,La Voz de Galicia,NO,0.9999711513519288,2024-04-23 07:52:40.462279
7501,Una familia de O Rosal espera el primer flamenco gallego,La Voz de Galicia,NO,0.999876856803894,2024-04-23 07:52:40.462279
7502,Terminator Koldo García escurriendo el bulto,La Voz de Galicia,NO,0.9999631643295288,2024-04-23 07:52:40.462279
7503,El Tribunal Superior ordena a una empresa de O Porriño pagarle 4.300 euros a un camionero por horas extras,La Voz de Galicia,NO,0.999971866607666,2024-04-23 07:52:40.462279
7504,Las mutuas reclaman casi cuatro años después la ayuda del covid a autónomos,La Voz de Galicia,NO,0.999857783317566,2024-04-23 07:52:40.462279
7505,Alquila un piso turístico de lujo en A Coruña para un fin de semana y lo okupa un mes y medio,La Voz de Galicia,SI,0.9937443137168884,2024-04-23 07:52:40.462279
7506,A subasta un piso de Ferrol tras reclamar una deuda de solo un euro y con inquilinos dentro,La Voz de Galicia,NO,0.9999719858169556,2024-04-23 07:52:40.462279
7507,Dieciséis años como carpintero y lo despiden cuando pide una reducción de la jornada para atender a su hijo,La Voz de Galicia,NO,0.9067570567131042,2024-04-23 07:52:40.462279
7508,«Da mucha pena y vergüenza ajena ver cómo están los hórreos y su alumbrado»,La Voz de Galicia,NO,0.715919017791748,2024-04-23 07:52:40.462279
7509,Inquilinos de un inmueble de la calle Galera de A Coruña dicen sufrir acoso inmobiliario,La Voz de Galicia,NO,0.999970555305481,2024-04-23 07:52:40.462279
7510,Del «usar y tirar» al «arreglar y reutilizar»: la UE extenderá la garantía tras una reparación,La Voz de Galicia,NO,0.999879002571106,2024-04-23 07:52:40.462279
7511,La excéntrica letrada Elsbeth Tascioni llega con serie propia,La Voz de Galicia,SI,0.9377889037132264,2024-04-23 07:52:40.462279
7512,Leer: la forma más rápida de viajar,La Voz de Galicia,SI,0.9999512434005736,2024-04-23 07:52:40.462279
7513,Alumnos de un instituto de Vigo bebieron agua con exceso de plomo al menos durante tres meses,La Voz de Galicia,NO,0.999854564666748,2024-04-23 07:52:40.462279
7514,Junts y Esquerra aplauden la mayoría nacionalista obtenida por sus aliados en el País Vasco,La Voz de Galicia,NO,0.9999674558639526,2024-04-23 07:52:40.462279
7515,Prisión e inhabilitación para un masajista de Caldas que abusó sexualmente de una peregrina en su clínica,La Voz de Galicia,SI,0.6702359318733215,2024-04-23 07:52:40.462279
7516,"Los afectados por la quiebra de Pescanova se reparten 3,2 millones de los embargos a De Sousa",La Voz de Galicia,NO,0.9999711513519288,2024-04-23 07:52:40.462279
7517,La burocracia complica la carrera a contrarreloj por comprar semilla de almeja para la ría de Pontevedra,La Voz de Galicia,NO,0.9999535083770752,2024-04-23 07:52:40.462279
7518,Jacobo Fernández: «O rodaballo é o animal ao que máis lle quero»,La Voz de Galicia,NO,0.8856794238090515,2024-04-23 07:52:40.462279
7519,"Jacobo Fernández, o biólogo do ano: «O rodaballo é o animal ao que máis lle quero»",La Voz de Galicia,NO,0.9994899034500122,2024-04-23 07:52:40.462279
7520,"Galicia alimenta el Salón Gourmets con pescado, carnes y las mejores mieles",La Voz de Galicia,NO,0.999955415725708,2024-04-23 07:52:40.462279
7521,Francia no podrá prohibir que se llame filete o ventresca a productos veganos,La Voz de Galicia,SI,0.8993929028511047,2024-04-23 07:52:40.462279
7522,Altri dice que hay un plan para construir balsas para agua de lluvia para no afectar al río Ulla,La Voz de Galicia,NO,0.9999412298202516,2024-04-23 07:52:40.462279
7523,El Dépor Abanca también sube al balcón: «Nos vemos en Primera»,La Voz de Galicia,NO,0.999784290790558,2024-04-23 07:52:40.462279
7524,El Tribunal Supremo venezolano interviene al partido de Capriles,La Voz de Galicia,NO,0.999974012374878,2024-04-23 07:52:40.462279
7525,"Sorloth, criticado por dejar sola a su pareja antes del parto",La Voz de Galicia,NO,0.9995384216308594,2024-04-23 07:52:40.462279
7526,El clásico aviva la polémica sobre la importancia de la tecnología de gol,La Voz de Galicia,NO,0.9999581575393676,2024-04-23 07:52:40.462279
7527,Irán refuerza la represión para imponer el velo,La Voz de Galicia,NO,0.999970316886902,2024-04-23 07:52:40.462279
7528,La mezcla Pustovyi Blazevic recuerda los tiempos de Muscala y Oriol Junyent,La Voz de Galicia,NO,0.9992316961288452,2024-04-23 07:52:40.462279
7529,Los sindicatos rechazan la propuesta de jubilación parcial del Gobierno,La Voz de Galicia,NO,0.9999628067016602,2024-04-23 07:52:40.462279
7530,"Bruselas amenaza con suspender en España TikTok Lite, que paga a sus usuarios por ver vídeos",La Voz de Galicia,NO,0.9999605417251588,2024-04-23 07:52:40.462279
7531,La ONCE pide que no se distraiga con comida a los perros guía,La Voz de Galicia,NO,0.9995930790901184,2024-04-23 07:52:40.462279
7532,El Gobierno se abre a la opa húngara en Talgo si hay socios españoles,La Voz de Galicia,NO,0.9999085664749146,2024-04-23 07:52:40.462279
7533,El juez del caso Voloh pide al CGPJ que le escolte la policía o la Guardia Civil en lugar de los Mossos,La Voz de Galicia,NO,0.999962568283081,2024-04-23 07:52:40.462279
7534,"Xavier García Albiol, ingresado en el Hospital Municipal de Badalona por una arritmia",La Voz de Galicia,NO,0.999967098236084,2024-04-23 07:52:40.462279
7535,Cuatro hombres se hacen pasar por policías y propinan una paliza con bates y palos a un vecino de Fisterra,La Voz de Galicia,SI,0.5456436276435852,2024-04-23 07:52:40.462279
7536,"Las chinches se ceban con un edificio de A Palloza, en A Coruña: «Es un problema muy grave porque nadie se hace responsable del foco»",La Voz de Galicia,NO,0.9925588369369508,2024-04-23 07:52:40.462279
7537,Freixenet anuncia un ERTE para 615 trabajadores a causa de la sequía,La Voz de Galicia,NO,0.9999696016311646,2024-04-23 07:52:40.462279
7538,"La siniestralidad laboral repunta un 7,1 % en Galicia, con 27.274 accidentes que generaron baja en el 2023",La Voz de Galicia,NO,0.9999614953994752,2024-04-23 07:52:40.462279
7539,"La reina Camila, una coronel de los ejércitos que pasa revista a la tropa",La Voz de Galicia,NO,0.9997918009757996,2024-04-23 07:52:40.462279
7540,Paula Badosa: «En Indian Wells los médicos me dijeron que sería complicado continuar mi carrera»,La Voz de Galicia,NO,0.9990941286087036,2024-04-23 07:52:40.462279
7541,Más difícil todavía para el Breogán,La Voz de Galicia,NO,0.9467059373855592,2024-04-23 07:52:40.462279
7542,La fiscala del caso del novio de Ayuso no acata la orden de la número 2 de Fiscalía,La Voz de Galicia,NO,0.9999635219573976,2024-04-23 07:52:40.462279
7543,"María Escario, defensora del espectador, pide a TVE que cancele «Supernanny»",La Voz de Galicia,NO,0.9978491067886353,2024-04-23 07:52:40.462279
7544,Jéssica Bouzas suma su primera victoria en un WTA 1.000 y asciende a tercera española del ránking mundial,La Voz de Galicia,NO,0.9999641180038452,2024-04-23 07:52:40.462279
7545,La mejor hamburguesa gourmet de España es de Ourense y un homenaje a los guisos de las abuelas,La Voz de Galicia,SI,0.9991243481636048,2024-04-23 07:52:40.462279
7546,Koldo se niega a responder e Illa se desentiende de cualquier irregularidad,La Voz de Galicia,NO,0.9999302625656128,2024-04-23 07:52:40.462279
7547,Detenidos tres alemanes por espiar a favor de China,La Voz de Galicia,NO,0.9999669790267944,2024-04-23 07:52:40.462279
7548,"Una carnicera de Ribeira, víctima del fraude del cambio: «Fue como un truco de magia»",La Voz de Galicia,NO,0.9991859793663024,2024-04-23 07:52:40.462279
7549,La climatología extrema del año pasado costó más de 13.000 millones en Europa,La Voz de Galicia,NO,0.9999003410339355,2024-04-23 07:52:40.462279
7550,Muere un militar español mientras realizaba unas maniobras con fuego real en Polonia,La Voz de Galicia,NO,0.9999675750732422,2024-04-23 07:52:40.462279
7551,Las protestas propalestinas sacuden la universidades de Columbia y Yale,La Voz de Galicia,NO,0.9999632835388184,2024-04-23 07:52:40.462279
7552,Reabre la tienda Primor de A Coruña tras casi un mes cerrada,La Voz de Galicia,NO,0.9999717473983764,2024-04-23 07:52:40.462279
7553,"Carmen Cuevas, ganadora de la primera edición de «Canta con Ames», seleccionada para La Voz Kids",La Voz de Galicia,NO,0.9999654293060304,2024-04-23 07:52:40.462279
7554,Un incendio calcina varios vehículos que estaban estacionados en el aparcamiento de un taller de Ourense,La Voz de Galicia,NO,0.9999642372131348,2024-04-23 07:52:40.462279
7555,Muere un bebé de 15 meses y su madre resulta herida tras ser atacados por dos pitbulls en Italia,La Voz de Galicia,NO,0.9999173879623412,2024-04-23 07:52:40.462279
7556,La gratuidad de las matrículas universitarias en Galicia seguirá el criterio de las becas del Ministerio,La Voz de Galicia,NO,0.999970316886902,2024-04-23 07:52:40.462279
7557,"Jordi Fernández, primer entrenador español en dirigir un equipo de la NBA",La Voz de Galicia,NO,0.9999698400497437,2024-04-23 07:52:40.462279
7558,"'Mental Masters' | Programa 5 completo, en vídeo (22/04/2024)",Telecinco,NO,0.9988247752189636,2024-04-23 07:52:40.462279
7559,Samanta Villar hace frente al vértigo y gala la noche de 'Mental Masters',Telecinco,NO,0.9959681034088136,2024-04-23 07:52:40.462279
7560,Manuel Díaz 'El cordobés' confiesa uno de sus miedos en ‘Mental Masters’,Telecinco,SI,0.9809662103652954,2024-04-23 07:52:40.462279
7561,Ana Peleteiro revela el motivo familiar por el que ha participado en ‘Mental Masters’,Telecinco,SI,0.994855523109436,2024-04-23 07:52:40.462279
7562,"El momentazo de Miguel Ángel, 'El Sevilla' explicando los verbos copulativos - Mental Masters",Telecinco,SI,0.9996961355209352,2024-04-23 07:52:40.462279
7563,Rubén Torres confiesa sus gustos sexuales y Marieta alucina: 'Soy muy antigua' - Supervivientes,Telecinco,SI,0.9988781809806824,2024-04-23 07:52:40.462279
7564,Arantxa del Sol cuenta su historia de amor con Finito de Córdoba - Supervivientes,Telecinco,SI,0.9998179078102112,2024-04-23 07:52:40.462279
7565,"'Supervivientes: Tierra de Nadie', el miércoles a las 21.50 h. en Telecinco",Telecinco,NO,0.99964439868927,2024-04-23 07:52:40.462279
7566,Marta Peñate revela cuál es su top 3 de 'Supervivientes 2024': 'Kiko va por encima de Ángel',Telecinco,NO,0.9545323848724364,2024-04-23 07:52:40.462279
7567,Lo que realmente ha habido entre Jeimy y Yulen Pereira: 'Lo triste es...' - TardeAR,Telecinco,SI,0.9999561309814452,2024-04-23 07:52:40.462279
7568,La separación legal entre Silvia Tortosa y Carlos Cánovas no consta en Estados Unidos - Tardear exclusiva,Telecinco,NO,0.9977017045021056,2024-04-23 07:52:40.462279
7569,Llega un importante cambio a la vida de la nuera de Carmen Borrego tras perder su contrato de alquiler: 'Ha en,Telecinco,SI,0.9962138533592224,2024-04-23 07:52:40.462279
7570,Naomi Asensi sorprende al revelar cuál sería su mayor miedo si fuera a Supervivientes,Telecinco,SI,0.9999133348464966,2024-04-23 07:52:40.462279
7571,El abogado de la familia de Edwin Arrieta explica lo que dirá en el juicio - Tardear,Telecinco,NO,0.9998133778572084,2024-04-23 07:52:40.462279
7572,Una mujer denucia que su vecina le ha hecho vivir un infierno seis años: amenazas y difamaciones - TardeAR,Telecinco,SI,0.999941110610962,2024-04-23 07:52:40.462279
7573,Lorena Morlote revela cuál es la pregunta que más le hacen tras su expulsión de Supervivientes,Telecinco,SI,0.9999712705612184,2024-04-23 07:52:40.462279
7574,Un hombre ha sido apuñalado 14 veces por pedir silencio en A Coruña - TardeAR,Telecinco,SI,0.9332216382026672,2024-04-23 07:52:40.462279
7575,Makoke reprende la actitud de Laura Matamoros con Miri: “No entiendo esa inquina',Telecinco,NO,0.6879509091377258,2024-04-23 07:52:40.462279
7576,Las llamadas a la policía de William Levy en el que reclama hablar con su hija - Tardear primicia,Telecinco,SI,0.9889816045761108,2024-04-23 07:52:40.462279
7577,Elena Tablada destapa el vínculo que tienen en común Laura Matamoros y Javier Ungría - Supervivientes,Telecinco,SI,0.9989007711410522,2024-04-23 07:52:40.462279
7578,Alexia Rivas toma partido en el conflicto entre Laura Matamoros y Miri - Supervivientes,Telecinco,NO,0.9748309850692748,2024-04-23 07:52:40.462279
7579,Carmen Borrego abandona momentáneamente el plató ante los ataques de Edmundo Arrocet y Gema Serrano: '¡Basta y,Telecinco,NO,0.928786039352417,2024-04-23 07:52:40.462279
7580,El tremendo enfado de Sandra Barneda con Edmundo Arrocet - Así es la vida,Telecinco,SI,0.999961256980896,2024-04-23 07:52:40.462279
7581,Las bonitas palabras del marido de Blanca Manchón por su aniversario - Supervivientes,Telecinco,SI,0.9999727010726928,2024-04-23 07:52:40.462279
7582,Fani revela qué consejo le daría a Claudia Martínez tras la expulsión de Mario González - Supervivientes,Telecinco,SI,0.9998781681060792,2024-04-23 07:52:40.462279
7583,"Alfonso Arús, sobre Luis Miguel y Paloma Cuevas: 'Una vez que has tenido de novia a Mariah Carey, ya has",laSexta,SI,0.5218047499656677,2024-04-23 07:52:40.462279
7584,Sube a Internet los vídeos de su novio siendo infiel con su mejor amiga tras ver las cámaras de seguridad,laSexta,SI,0.9999704360961914,2024-04-23 07:52:40.462279
7585,Ya solo quedan cuatro de los diez fugitivos más buscados en España: la Policía advierte de su extrema peligros,laSexta,NO,0.9996987581253052,2024-04-23 07:52:40.462279
7586,Fuentes del PP en el Senado señalan que quieren 'investigar los vínculos laborales de Begoña Gómez',laSexta,NO,0.908624529838562,2024-04-23 07:52:40.462279
7587,"Alfonso Arús, al saber que Aitana y Sebastián Yatra comparten canción tras su reconciliación: 'El día que",laSexta,SI,0.917453110218048,2024-04-23 07:52:40.462279
7588,"El alcalde de Badalona, García Albiol, ingresado en el hospital por problemas de corazón: 'Tengo que baja",laSexta,NO,0.9999548196792604,2024-04-23 07:52:40.462279
7589,El análisis de Yago Rodríguez sobre la guerra en Ucrania: 'Los rusos están jugando a desgastar',laSexta,NO,0.9998787641525269,2024-04-23 07:52:40.462279
7590,"Estas son las principales diferencias entre Armenia y España cuando nace un bebé: 'Mirarás, pero no tocar",laSexta,SI,0.8762859106063843,2024-04-23 07:52:40.462279
7591,Se casa con el padre de su exnovio después de que él le rompiera el corazón y ahora es su madrastra,laSexta,SI,0.9999614953994752,2024-04-23 07:52:40.462279
7592,Maestre define la comparecencia de Koldo en el Senado como una 'performance' que 'no sirve para,laSexta,NO,0.9999343156814576,2024-04-23 07:52:40.462279
7593,El policía que interrogó a Daniel Sancho y dos médicos declaran en el juicio por el asesinato de Edwin Arrieta,laSexta,NO,0.9999567270278932,2024-04-23 07:52:40.462279
7594,Acusan a la nueva actualización de WhatsApp de favorecer las infidelidades: 'Cada vez dan más armas a los,laSexta,SI,0.9820364117622375,2024-04-23 07:52:40.462279
7595,La divertida reacción de Alfonso Arús al ver lo poco moreno que está Almeida tras su luna de miel en Maldivas,laSexta,SI,0.9999749660491944,2024-04-23 07:52:40.462279
9357,Las ventas de Pepsico se desploman en Francia tras el enfrentamiento con Carrefour,Cinco Días,NO,0.999958634376526,2024-04-24 06:44:26.225174
